val_BLEU_4,epoch,train_loss,val_BLEU_1,val_BLEU_2,val_BLEU_3,val_METEOR,val_ROUGE_L,test_BLEU_1,test_BLEU_2,test_BLEU_3,test_BLEU_4,test_METEOR,test_ROUGE_L,time,seed,best_model_from
0.47863110067507286,32,0.7580504417419434,0.6368460108914538,0.5568185068847376,0.5082391813349862,0.29719949527492234,0.6369879015082026,0.42945012571058333,0.28386969844090665,0.21328308291209266,0.17820864652289964,0.15992916606869573,0.35997148190005956,Mon Jun 24 12:06:12 2024,9223,val
0.46232970482962416,36,0.5997334122657776,0.6424724423817592,0.5547616923847717,0.49785517255878337,0.2900480489696641,0.6062351389494751,0.45547740605667925,0.3147694061636353,0.23776573886861213,0.1941413595773227,0.17854494401275328,0.3783086215633445,Mon Jun 24 12:06:12 2024,9223,test
